source_id,first_name,last_name,institution
538,Terence,Sanger,
538,Richard,Sutton,
538,Christopher,Matheus,
486,Ealan,Henis,
486,Tamar,Flash,
542,David,DeMers,
542,Kenneth,Kreutz-Delgado,
551,Subutai,Ahmad,
459,Petri,Koistinen,
459,Lasse,Holmström,
543,Hiroaki,Gomi,
543,Mitsuo,Kawato,
455,John,Lazzaro,
526,David,Horn,
526,Marius,Usher,
489,David,Haussler,
489,Michael,Kearns,
489,Manfred,Opper,
489,Robert,Schapire,
468,Janet,Wiles,
468,Anthony,Bloesch,
569,Satinder,Singh,
548,Leonard,Hamey,
471,Alice,Chiang,
471,Michael,Chuang,
471,Jeffrey,LaFranchise,
563,Anders,Krogh,
563,John,Hertz,
451,Armando,Manduca,
451,Paul,Christy,
451,Richard,Ehman,
452,Tony,Prescott,
452,John,Mayhew,
481,Chuanyi,Ji,
481,Demetri,Psaltis,
544,Dietrich,Wettschereck,
544,Thomas,Dietterich,
460,J.,Hobson,
460,Adam,Mamelak,
460,Jeffrey,Sutton,
567,Paul,Stolorz,
447,Martin,Röscheisen,
447,Reimar,Hofmann,
447,Volker,Tresp,
583,Alberto,Bertoni,
583,Paola,Campadelli,
583,Anna,Morpurgo,
583,Sandra,Panizza,
448,Makoto,Hirayama,
448,Eric,Vatikiotis-Bateson,
448,Mitsuo,Kawato,
448,Michael,Jordan,
540,Michael,Mozer,
540,Richard,Zemel,
540,Marlene,Behrmann,
487,Menashe,Dornay,
487,Yoji,Uno,
487,Mitsuo,Kawato,
487,Ryoji,Suzuki,
511,Rita,Venturini,
511,William,Lytton,
511,Terrence,Sejnowski,
576,Hermann,Hild,
576,Johannes,Feulner,
576,Wolfram,Menzel,
570,Jim,Keeler,
570,David,Rumelhart,
578,Jenq-Neng,Huang,
578,Hang,Li,
578,Martin,Maechler,
578,R.,Martin,
578,Jim,Schimert,
440,John,Bridle,
440,Anthony,Heading,
440,David,MacKay,
585,Andrew,Moore,
560,Raymond,Watrous,
560,Gary,Kuhn,
467,Igor,Grebert,
467,David,Stork,
467,Ron,Keesing,
467,Steve,Mims,
504,Guo-Zheng,Sun,
504,Hsing-Hen,Chen,
504,Yee-Chun,Lee,
496,David,Kirk,
496,Kurt,Fleischer,
496,Lloyd,Watts,
496,Alan,Barr,
502,Padhraic,Smyth,
502,Jeff,Mellstrom,
524,Jeffrey,Sutton,
524,Adam,Mamelak,
524,J.,Hobson,
442,Robert,Williamson,
442,Peter,Bartlett,
534,Suzanna,Becker,
534,Geoffrey,Hinton,
488,David,MacKay,
490,John,Platt,
490,Federico,Faggin,
581,Heinz,Schuster,
581,Christof,Koch,
547,Anthony,Kuh,
547,Thomas,Petsche,
547,Ronald,Rivest,
571,Michael,Lemmon,
565,Ron,Keesing,
565,David,Stork,
565,Carla,Shatz,
549,Paul,Dean,
549,John,Mayhew,
549,Pat,Langdon,
500,John,Harris,
520,Clayton,McMillan,
520,Michael,Mozer,
520,Paul,Smolensky,
478,K.,Obermayer,
478,K.,Schulten,
478,G.,Blasdel,
458,Prahlad,Gupta,
458,David,Touretzky,
479,Mark,Sydorenko,
479,Eric,Young,
449,Esther,Levin,
449,Roberto,Pieraccini,
449,Enrico,Bocchieri,
530,John,Moody,
566,A.,Bonds,
469,Rob,de Ruyter van Steveninck,
469,William,Bialek,
568,John,Moody,
568,Norman,Yarvin,
533,Geoffrey,Hinton,
533,Christopher,Williams,
533,Michael,Revow,
483,José,Príncipe,
483,Bert,de Vries,
483,Jyh-Ming,Kuo,
483,Pedro,de Oliveira,
509,Christian,Darken,
509,John,Moody,
454,Barak,Pearlmutter,
573,Sebastian,Thrun,
573,Knut,Möller,
572,David,Rogers,
466,Kwabena,Boahen,
466,Andreas,Andreou,
505,Paul,Cooper,
505,Peter,Prokopowicz,
484,Sowmya,Ramachandran,
484,Lorien,Pratt,
546,Geoffrey,Towell,
546,Jude,Shavlik,
472,Nicol,Schraudolph,
472,Terrence,Sejnowski,
574,Nathan,Intrator,
574,Joshua,Gold,
574,Heinrich,Bülthoff,
574,Shimon,Edelman,
464,David,Robinson,
553,Ronald,Sumida,
553,Michael,Dyer,
516,Mark,Goudreau,
516,C.,Giles,
528,Ronald,Benson,
528,Tobi,Delbrück,
584,Phil,Kohn,
584,Jeff,Bilmes,
584,Nelson,Morgan,
584,James,Beck,
450,Bartlett,Mel,
482,Ah,Tsoi,
577,Patrice,Simard,
577,Yann,Le Cun,
506,V.,Vapnik,
575,Peter,Dayan,
575,Geoffrey,Goodhill,
610,Lance,Walton,
610,David,Bisset,
595,Gerald,Fahner,
595,Rolf,Eckmiller,
629,Pierre,Baldi,
629,Yves,Chauvin,
629,Tim,Hunkapiller,
629,Marcella,McClure,
594,John,Douglass,
594,Frank,Moss,
594,André,Longtin,
689,John,Milton,
689,Po,Chu,
689,Jack,Cowan,
713,Mark,Gluck,
713,Catherine,Myers,
590,Kai-Yeung,Siu,
590,Vwani,Roychowdhury,
590,Thomas,Kailath,
597,Charles,Anderson,
682,Alan,Murray,
682,Peter,Edwards,
696,Uwe,Helmke,
696,Robert,Williamson,
674,Richard,Zemel,
674,Christopher,Williams,
674,Michael,Mozer,
639,Edward,Stern,
639,Ad,Aertsen,
639,Eilon,Vaadia,
639,Shaul,Hochstein,
646,Nathan,Intrator,
659,Gerhard,Paass,
686,Lei,Xu,
686,Alan,Yuille,
691,Janet,Wiles,
691,Mark,Ollila,
681,J.,Alspector,
681,R.,Meir,
681,B.,Yuhas,
681,A.,Jayakumar,
681,D.,Lippe,
670,Carlos,Brody,
627,Isaac,Meilijson,
627,Eytan,Ruppin,
668,Isaac,Meilijson,
668,Eytan,Ruppin,
668,Moshe,Sipper,
712,Steven,Bradtke,
709,Suthep,Madarasmi,
709,Daniel,Kersten,
709,Ting-Chuen,Pong,
664,Jen-Lun,Yuan,
664,Terrence,Fine,
625,Rahul,Sarpeshkar,
625,Wyeth,Bair,
625,Christof,Koch,
683,Vijaykumar,Gullapalli,
656,Patrice,Simard,
656,Yann,LeCun,
656,John,Denker,
633,Esther,Levin,
633,Roberto,Pieraccini,
642,David,DeMers,
642,Kenneth,Kreutz-Delgado,
672,Christof,Koch,
672,Binnal,Mathur,
672,Shih-Chii,Liu,
672,John,Harris,
672,Jin,Luo,
672,Massimo,Sivilotti,
658,Rainer,Goebel,
647,Babak,Hassibi,
647,David,Stork,
589,Yann,LeCun,
589,Patrice,Simard,
589,Barak,Pearlmutter,
652,Markus,Lappe,
652,Josef,Rauschecker,
685,Itay,Gat,
685,Naftali,Tishby,
599,Paul,Smolensky,
591,John,Lazzaro,
591,John,Wawrzynek,
591,M.,Mahowald,
591,Massimo,Sivilotti,
591,Dave,Gillespie,
622,Yoav,Freund,
622,H. Sebastian,Seung,
622,Eli,Shamir,
622,Naftali,Tishby,
661,Joachim,Utans,
661,Gene,Gindi,
655,Daphne,Bavelier,
655,Michael,Jordan,
628,Nicol,Schraudolph,
628,Terrence,Sejnowski,
648,James,Peterson,
606,P.,Montague,
606,P.,Dayan,
606,S.J.,Nowlan,
606,A,Pouget,
606,T.J.,Sejnowski,
626,Michael,Mozer,
626,Sreerupa,Das,
624,Dedre,Gentner,
624,Arthur,Markman,
705,Lina,Massone,
638,Volker,Tresp,
638,Jürgen,Hollatz,
638,Subutai,Ahmad,
640,Sylvie,Masson,
640,Gwendal,Le Masson,
640,Eve,Marder,
640,L.,Abbott,
707,Geoffrey,Towell,
707,Richard,Lehrer,
693,Yoji,Uno,
693,Naohiro,Fukumura,
693,Ryoji,Suzuki,
693,Mitsuo,Kawato,
694,Bernd,Fritzke,
684,Mark,Nelson,
651,Andrew,Moore,
651,Christopher,Atkeson,
649,Charles,Higgins,
649,Rodney,Goodman,
615,Christopher,Bowman,
669,Andreas,Stolcke,
669,Stephen,Omohundro,
617,Holm,Schwarze,
617,John,Hertz,
671,William,Skaggs,
671,Bruce,McNaughton,
671,Katalin,Gothard,
645,Neil,Burgess,
645,John,O'Keefe,
645,Michael,Recce,
634,Todd,Leen,
634,John,Moody,
641,L. Y.,Pratt,
660,Mark,Ring,
635,Geoffrey,Goodhill,
598,G.,Zavaliagkos,
598,Y.,Zhao,
598,R.,Schwartz,
598,J.,Makhoul,
677,Christiane,Linster,
677,David,Marsan,
677,Claudine,Masson,
677,Michel,Kerszberg,
677,Gérard,Dreyfus,
677,Léon,Personnaz,
587,Sreerupa,Das,
587,C.,Giles,
587,Guo-Zheng,Sun,
616,Yaser,Abu-Mostafa,
687,Tony,Plate,
665,E.,Littmann,
665,H.,Ritter,
614,Tom,Mitchell,
614,Sebastian,Thrun,
621,Subutai,Ahmad,
621,Volker,Tresp,
663,Virginia,de,
663,Dana,Ballard,
650,William,Finnoff,
697,Weimin,Liu,
697,Andreas,Andreou,
697,Moise,Goldstein,
644,Mostefa,Golea,
644,Mario,Marchand,
644,Thomas,Hancock,
715,Eric,Chang,
715,Richard,Lippmann,
611,Gale,Martin,
611,Mosfeq,Rashid,
611,David,Chapman,
611,James,Pittman,
675,K.,Pawelzik,
675,H.-U.,Bauer,
675,J.,Deppisch,
675,T.,Geisel,
608,Barry,Flower,
608,Marwan,Jabri,
643,W.,Finnoff,
643,F.,Hergert,
643,H. G.,Zimmermann,
706,Bill,Baird,
706,Todd,Troyer,
706,Frank,Eeckman,
630,E.,Pasero,
630,R.,Zecchina,
604,Brian,Bonnlander,
604,Michael,Mozer,
673,Wei-Tsih,Lee,
673,John,Pearson,
678,Makoto,Hirayama,
678,Eric,Vatikiotis-Bateson,
678,Kiyoshi,Honda,
678,Yasuharu,Koike,
678,Mitsuo,Kawato,
637,Genevieve,Orr,
637,Todd,Leen,
623,Joe,Tebelskis,
623,Alex,Waibel,
654,Stephen,Churcher,
654,Donald,Baxter,
654,Alister,Hamilton,
654,Alan,Murray,
654,H.,Reekie,
632,David,Kirk,
632,Douglas,Kerns,
632,Kurt,Fleischer,
632,Alan,Barr,
593,Harris,Drucker,
593,Robert,Schapire,
593,Patrice,Simard,
708,A.,Linden,
708,Th.,Sudbrak,
708,Ch.,Tietz,
708,F.,Weber,
699,Terence,Sanger,
702,Yochai,Konig,
702,Nelson,Morgan,
702,Chuck,Wooters,
702,Victor,Abrash,
702,Michael,Cohen,
702,Horacio,Franco,
596,Suzanna,Becker,
601,Noboru,Murata,
601,Shuji,Yoshizawa,
601,Shun-ichi,Amari,
657,Kai-Yeung,Siu,
657,Vwani,Roychowdhury,
701,Guo-Zheng,Sun,
701,Hsing-Hen,Chen,
701,Yee-Chun,Lee,
667,Ralph,Linsker,
620,Hermann,Hild,
620,Alex,Waibel,
631,Dean,Pomerleau,
662,Kenji,Doya,
662,Mary,Boyle,
662,Allen,Selverston,
690,Gert,Cauwenberghs,
605,Stephen,Judd,
605,Paul,Munro,
602,Kevin,Martin,
602,Jonathan,Marshall,
636,Hayit,Greenspan,
636,Rodney,Goodman,
679,Steven,Nowlan,
679,Terrence,Sejnowski,
619,David,DeMers,
619,Garrison,Cottrell,
714,Peter,Dayan,
714,Geoffrey,Hinton,
600,Charles,Rosenberg,
600,Jacob,Erel,
600,Henri,Atlan,
703,N.,Wulff,
703,J,Hertz,
609,John,Miller,
609,Rodney,Goodman,
603,Hinrich,Schütze,
588,Janeen,Anderson,
588,John,Platt,
588,David,Kirk,
592,Ali,Minai,
592,William,Levy,
676,Bernard,Doyon,
676,Bruno,Cessac,
676,Mathias,Quoy,
676,Manuel,Samuelides,
607,M.,Schenkel,
607,H.,Weissman,
607,I.,Guyon,
607,C.,Nohl,
607,D.,Henderson,
695,Adam,Kowalczyk,
692,Bhaskar,DasGupta,
692,Georg,Schnitger,
700,Yong,Liu,
710,Michael,Cohen,
710,Horacio,Franco,
710,Nelson,Morgan,
710,David,Rumelhart,
710,Victor,Abrash,
716,David,Wolpert,
653,I.,Guyon,
653,B.,Boser,
653,V.,Vapnik,
618,Richard,Belew,
613,Radford,Neal,
704,Olivier,Coenen,
704,Terrence,Sejnowski,
704,Stephen,Lisberger,
612,J.,Mahoney,
612,Raymond,Mooney,
666,José,Príncipe,
666,Abir,Zahalka,
680,Satoru,Shiono,
680,Satoshi,Yamada,
680,Michio,Nakashima,
680,Kenji,Matsumoto,
833,Patrice,Simard,
833,Hans,Graf,
841,Oded,Maron,
841,Andrew,Moore,
744,Michael,Perrone,
762,Mark,Plutowski,
762,Shinichi,Sakata,
762,Halbert,White,
723,Dana,Ron,
723,Yoram,Singer,
723,Naftali,Tishby,
726,Herbert,Wiklicky,
802,Laurens,Leerink,
802,Marwan,Jabri,
746,Javier,Movellan,
801,Tal,Grossman,
801,Alan,Lapedes,
863,Shumeet,Baluja,
863,Dean,Pomerleau,
803,Corinna,Cortes,
803,L.,Jackel,
803,Sara,Solla,
803,Vladimir,Vapnik,
803,John,Denker,
850,Wulfram,Gerstner,
850,J.,van Hemmen,
864,Michael,Murray,
864,Ming-Tak,Leung,
864,Kan,Boonyanit,
864,Kong,Kritayakirana,
864,James,Burg,
864,Gregory,Wolff,
864,Tokahiro,Watanabe,
864,Edward,Schwartz,
864,David,Stork,
864,Allen,Peterson,
738,Subutai,Ahmad,
852,Thea,Ghiselli-Crippa,
852,Paul,Munro,
870,David,Cohn,
756,Mitchell,Maltenfort,
756,Robert,Druzinsky,
756,C.,Heckman,
756,W.,Rymer,
799,Robert,French,
769,Jane,Bromley,
769,Isabelle,Guyon,
769,Yann,LeCun,
769,Eduard,Säckinger,
769,Roopak,Shah,
859,Andreas,Weigend,
719,Joachim,Buhmann,
719,Thomas,Hofmann,
760,Josef,Rauschecker,
760,Terrence,Sejnowski,
790,Daniel,Rosen,
790,David,Rumelhart,
790,Eric,Knudsen,
741,N.,Karunanithi,
834,Lloyd,Watts,
817,Bill,Baird,
817,Todd,Troyer,
817,Frank,Eeckman,
809,Alan,Yuille,
809,Stelios,Smirnakis,
809,Lei,Xu,
877,I. M.,Elfadel,
877,J. L.,"Wyatt, Jr.",
796,Yong,Liu,
787,Reza,Shadmehr,
787,Ferdinando,Mussa-Ivaldi,
848,Kenneth,Buckland,
848,Peter,Lawrence,
768,Eric,Boussard,
768,Jean-François,Vibert,
865,Andrew,Barto,
865,Michael,Duff,
819,Yoshua,Bengio,
819,Yann,LeCun,
819,Donnie,Henderson,
843,Satinder,Singh,
843,Andrew,Barto,
843,Roderic,Grupen,
843,Christopher,Connolly,
816,Changfeng,Wang,
816,Santosh,Venkatesh,
816,J.,Judd,
872,Gary,Flake,
872,Guo-Zhen,Sun,
872,Yee-Chun,Lee,
821,O. L.,Mangasarian,
821,M. V.,Solodov,
757,John,Kolen,
869,Terence,Sanger,
875,Patrice,Simard,
835,Daniel,Ruderman,
835,William,Bialek,
774,Reinhard,Blasig,
770,Justin,Boyan,
770,Michael,Littman,
718,Michael,Glover,
718,W.,Miller,
874,H. N.,Mhaskar,
874,C. A..,Micchelli,
729,Ernst,Niebur,
729,Dean,Brettle,
764,Tommi,Jaakkola,
764,Michael,Jordan,
764,Satinder,Singh,
731,Urs,Müller,
731,Michael,Kocheisen,
731,Anton,Gunzinger,
743,Micah,Siegel,
862,Jonathan,Shapiro,
862,Adam,Prügel-Bennett,
745,Dietrich,Wettschereck,
745,Thomas,Dietterich,
720,Hans,Thodberg,
786,Sumio,Watanabe,
823,Richard,Bostock,
823,Alan,Harget,
811,Chuanyi,Ji,
824,Iris,Ginzburg,
824,David,Horn,
876,Joachim,Buhmann,
876,Martin,Lades,
876,Frank,Eeckman,
779,Hans,Graf,
779,Eric,Cosatto,
789,Stefan,Schaal,
789,Christopher,Atkeson,
736,Martin,Stemmler,
736,Marius,Usher,
736,Christof,Koch,
736,Zeev,Olami,
733,Mark,Gluck,
735,Eric,Saund,
783,Kenji,Doya,
783,Allen,Selverston,
783,Peter,Rowat,
807,Thomas,Dietterich,
807,Dietrich,Wettschereck,
807,Chris,Atkeson,
807,Andrew,Moore,
753,Arun,Jagota,
781,Thomas,Dietterich,
781,Ajay,Jain,
781,Richard,Lathrop,
781,Tomás,Lozano-Pérez,
815,Babak,Hassibi,
815,Ali,Sayed,
815,Thomas,Kailath,
832,Trevor,Darrell,
832,Alex,Pentland,
782,Terence,Sanger,
717,Öjvind,Bernander,
717,Christof,Koch,
717,Rodney,Douglas,
826,Yoram,Singer,
826,Naftali,Tishby,
800,P.,Montague,
800,Peter,Dayan,
800,Terrence,Sejnowski,
795,Jose,Principe,
795,Hui-H.,Hsu,
795,Jyh-Ming,Kuo,
724,Yoshua,Bengio,
724,Paolo,Frasconi,
812,Thomas,Shultz,
812,Jeffrey,Elman,
794,Nicholas,Flann,
725,Tadashi,Shibata,
725,Koji,Kotani,
725,Takeo,Yamashita,
725,Hiroshi,Ishii,
725,Hideo,Kosaka,
725,Tadahiro,Ohmi,
805,Padhraic,Smyth,
857,Arlindo,Oliveira,
857,Alberto,Sangiovanni-Vincentelli,
846,Sreerupa,Das,
846,Michael,Mozer,
773,Vijaykumar,Gullapalli,
773,Andrew,Barto,
754,Asriel,Levin,
754,Todd,Leen,
754,John,Moody,
761,Pierre,Baldi,
761,Søren,Brunak,
761,Yves,Chauvin,
761,Jacob,Engelbrecht,
761,Anders,Krogh,
856,Ralph,Wolf,
856,John,Platt,
776,Timothy,Horiuchi,
776,Brooks,Bishofberger,
776,Christof,Koch,
747,Sumio,Watanabe,
830,Yasuhiro,Wada,
830,Yasuharu,Koike,
830,Eric,Vatikiotis-Bateson,
830,Mitsuo,Kawato,
839,H.,Schwarze,
839,J.,Hertz,
751,Makoto,Hirayama,
751,Eric,Vatikiotis-Bateson,
751,Mitsuo,Kawato,
851,Steve,Renals,
851,Mike,Hochberg,
851,Tony,Robinson,
766,Christiane,Linster,
766,David,Marsan,
766,Claudine,Masson,
766,Michel,Kerszberg,
814,Christoph,Bregler,
814,Stephen,Omohundro,
792,Eric,Chang,
792,Richard,Lippmann,
873,Ryotaro,Kamimura,
798,Geoffrey,Hinton,
798,Richard,Zemel,
752,Paul,Sajda,
752,Leif,Finkel,
737,Scott,Kirkpatrick,
737,Géza,Györgyi,
737,Naftali,Tishby,
737,Lidror,Troyansky,
858,Gregory,Wolff,
858,K.,Prasad,
858,David,Stork,
858,Marcus,Hennecke,
780,Eve,Marder,
808,Volker,Tresp,
808,Subutai,Ahmad,
808,Ralph,Neuneier,
836,Melanie,Mitchell,
836,John,Holland,
836,Stephanie,Forrest,
721,Mats,Österberg,
721,Reiner,Lenz,
855,A C,Tsoi,
855,D S C,So,
855,A,Sergejew,
871,Didier,Keymeulen,
871,Martine,de Gerlache,
822,Bill,Horne,
822,Don,Hush,
853,Yehuda,Salu,
749,Babak,Hassibi,
749,David,Stork,
749,Gregory,Wolff,
837,Wolfgang,Maass,
750,Timothy,Cacciatore,
750,Steven,Nowlan,
810,Steven,Watkins,
810,Paul,Chau,
810,Raoul,Tawel,
810,Bjorn,Lambrigtsen,
810,Mark,Plutowski,
771,K. I.,Diamantaras,
771,D.,Geiger,
845,Richard,Zemel,
845,Geoffrey,Hinton,
797,Hayit,Greenspan,
758,Alan,Lapedes,
758,Evan,Steeg,
758,Robert,Farber,
775,A.C.C.,Coolen,
775,R.,Penney,
775,D.,Sherrington,
788,Christopher,Atkeson,
828,Joachim,Diederich,
828,Ah,Tsoi,
722,Gregory,Saunders,
722,Peter,Angeline,
722,Jordan,Pollack,
866,Chien-Ping,Lu,
866,Eric,Mjolsness,
755,Richard,Coggins,
755,Marwan,Jabri,
829,Ernst,Niebur,
829,Bruno,Olshausen,
728,David,Wolpert,
825,Nanda,Kambhatla,
825,Todd,Leen,
806,Max,Garzon,
806,Fernanda,Botelho,
730,Isaac,Meilijson,
730,Eytan,Ruppin,
765,David,Cohn,
793,Audrey,Guzik,
793,Robert,Eaton,
804,Xin,Wang,
804,Qingnan,Li,
804,Edward,Blum,
868,Klaus,Obermayer,
868,Lynne,Kiorpes,
868,Gary,Blasdel,
739,Adam,Kowalczyk,
791,Bernd,Fritzke,
778,Gert,Cauwenberghs,
813,Thomas,Hildebrandt,
831,Virginia,de,
820,Nicol,Schraudolph,
820,Peter,Dayan,
820,Terrence,Sejnowski,
748,Charles,Fefferman,
748,Scott,Markel,
772,Todd,Leen,
772,Genevieve,Orr,
742,Andrew,Moore,
844,V. P.,Roychowdhury,
844,K.-Y.,Siu,
734,Max,Garzon,
734,Fernanda,Botelho,
867,G.,Buracas,
867,T.,Albright,
740,Tony,Plate,
763,Ying,Zhao,
763,Richard,Schwartz,
763,John,Makhoul,
763,George,Zavaliagkos,
818,Hossein,Najafi,
818,Vladimir,Cherkassky,
777,Michael,Lewicki,
767,Zoubin,Ghahramani,
767,Michael,Jordan,
854,Iris,Ginzburg,
854,Haim,Sompolinsky,
838,Steven,Gold,
838,Eric,Mjolsness,
838,Anand,Rangarajan,
861,Kevin,Farrell,
861,Richard,Mammone,
759,Catherine,Stevens,
759,Janet,Wiles,
827,Richard,Duda,
840,Joachim,Utans,
727,Andreas,Andreou,
727,Thomas,Edwards,
842,Kô,Sakai,
842,Leif,Finkel,
860,Alessandro,Sperduti,
784,Mark,Plutowski,
784,Garrison,Cottrell,
784,Halbert,White,
849,Grace,Wahba,
849,Yuedong,Wang,
849,Chong,Gu,
849,Ronald,"Klein, MD",
849,Barbara,"Klein, MD",
899,Sepp,Hochreiter,
899,Jürgen,Schmidhuber,
890,William,Skaggs,
890,James,Knierim,
890,Hemant,Kudrimoti,
890,Bruce,McNaughton,
1019,Magnus,Stensmo,
1019,Terrence,Sejnowski,
933,Steven,Gold,
933,Anand,Rangarajan,
933,Eric,Mjolsness,
896,David,Nix,
896,Andreas,Weigend,
889,Steven,Bradtke,
889,Michael,Duff,
1016,Cesare,Furlanello,
1016,Diego,Giuliani,
1016,Edmondo,Trentin,
888,Kenji,Doya,
888,Terrence,Sejnowski,
996,Ronny,Meir,
929,Ying,Zhao,
929,Richard,Schwartz,
929,Jason,Sroka,
929,John,Makhoul,
885,Andrew,Back,
885,Ah,Tsoi,
959,Rich,Caruana,
1008,Thomas,Hofmann,
1008,Joachim,Buhmann,
956,Richard,Lippmann,
956,Linda,Kukolich,
956,David,Shahian,
884,Alexandre,Pouget,
884,Terrence,Sejnowski,
951,Tommi,Jaakkola,
951,Satinder,Singh,
951,Michael,Jordan,
930,Yaser,Abu-Mostafa,
963,Timothy,Horiuchi,
918,Corinna,Cortes,
918,L.,Jackel,
918,Wan-Ping,Chiang,
1010,Reza,Shadmehr,
1010,Tom,Brashers-Krug,
1010,Ferdinando,Mussa-Ivaldi,
927,Terence,Sanger,
880,Shumeet,Baluja,
880,Dean,Pomerleau,
895,Zoubin,Ghahramani,
883,David,Price,
883,Stefan,Knerr,
883,Léon,Personnaz,
883,Gérard,Dreyfus,
1005,Chris,Bishop,
1005,Paul,Haynes,
1005,Mike,Smith,
1005,Tom,Todd,
1005,David,Trotman,
1005,Colin,Windsor,
916,Robert,Crites,
916,Andrew,Barto,
915,Jay,Alexander,
915,Michael,Mozer,
981,Satinder,Singh,
981,Tommi,Jaakkola,
981,Michael,Jordan,
1015,Dean,Pomerleau,
912,Mance,Harmon,
912,Leemon,Baird,
912,A.,Klopf,
978,Malcolm,Slaney,
957,Fernando,Pineda,
957,Andreas,Andreou,
943,Fu-Sheng,Tsung,
943,Garrison,Cottrell,
1009,Bill,Horne,
1009,C.,Giles,
949,Padhraic,Smyth,
949,Usama,Fayyad,
949,Michael,Burl,
949,Pietro,Perona,
949,Pierre,Baldi,
939,Trevor,Hastie,
939,Patrice,Simard,
919,Yoshua,Bengio,
919,Paolo,Frasconi,
921,Michael,Perrone,
921,Leon,Cooper,
974,Sean,Murphy,
974,Edward,Kairiss,
960,Steve,Waterhouse,
960,Anthony,Robinson,
894,Suzanna,Becker,
945,Nicholas,Carnevale,
945,Kenneth,Tsai,
945,Brenda,Claiborne,
945,Thomas,Brown,
934,Jose,Principe,
934,Jyh-Ming,Kuo,
966,Lawrence,Saul,
966,Michael,Jordan,
990,Laurens,Leerink,
990,C.,Giles,
990,Bill,Horne,
990,Marwan,Jabri,
985,Volker,Tresp,
985,Ralph,Neuneier,
985,Subutai,Ahmad,
897,Jürgen,Schmidhuber,
897,Stefan,Heil,
948,Zoubin,Ghahramani,
948,Daniel,Wolpert,
948,Michael,Jordan,
962,Geoffrey,Hinton,
962,Michael,Revow,
962,Peter,Dayan,
1017,E.,Erwin,
1017,K.,Obermayer,
1017,K.,Schulten,
907,Nanda,Kambhatla,
907,Todd,Leen,
954,Kalanit,Spector,
954,Shimon,Edelman,
954,Rafael,Malach,
944,Deliang,Wang,
944,David,Terman,
1020,Todd,Braver,
1020,Jonathan,Cohen,
1020,David,Servan-Schreiber,
971,Volker,Tresp,
971,Michiaki,Taniguchi,
991,Toru,Ohira,
991,Jack,Cowan,
983,Donald,Mathis,
983,Michael,Mozer,
1013,Joseph,Sirosh,
1013,Risto,Miikkulainen,
882,Kam,Jim,
882,Bill,Horne,
882,C.,Giles,
967,Ke,Liu,
967,Robert,Tokar,
967,Brain,McVey,
886,Il,Han,
886,Ki-Chul,Kim,
886,Hwang-Soo,Lee,
938,Chris,Bishop,
938,Claire,Legleye,
881,Thomas,Shultz,
881,Yuriko,Oshima-Takane,
881,Yoshio,Takane,
914,J.,Feng,
914,H.,Pan,
914,V. P.,Roychowdhury,
1014,Dawei,Dong,
993,Javier,Movellan,
887,Sebastian,Thrun,
887,Anton,Schwartz,
1011,David,Cohn,
1011,Zoubin,Ghahramani,
1011,Michael,Jordan,
925,Todd,Leen,
964,Yoshua,Bengio,
964,Paolo,Frasconi,
992,Richard,Zemel,
992,Terrence,Sejnowski,
901,Gustavo,Deco,
901,Wilfried,Brauer,
970,Michael,Turmon,
970,Terrence,Fine,
913,Adam,Kowalczyk,
913,Herman,Ferrá,
908,Stefan,Manke,
908,Michael,Finke,
908,Alex,Waibel,
940,Peter,Kazlas,
940,Andreas,Weigend,
968,Bruce,Graham,
968,David,Willshaw,
936,Daniel,James,
936,Risto,Miikkulainen,
941,Naonori,Ueda,
941,Ryohei,Nakano,
953,Anthony,Bell,
953,Terrence,Sejnowski,
1006,A.,Holmes,
1006,Alan,Murray,
1006,Stephen,Churcher,
1006,J.,Hajto,
1006,M.,Rose,
975,Jörg,Bruske,
975,Gerald,Sommer,
994,Paul,Hasler,
994,Chris,Diorio,
994,Bradley,Minch,
994,Carver,Mead,
988,Harry,Burke,
988,David,Rosen,
988,Philip,Goodman,
998,V.,Sundareswaran,
998,Lucia,Vaina,
976,N.,Barkai,
976,H.,Seung,
976,H.,Sompolinsky,
931,Sayandev,Mukherjee,
931,Terrence,Fine,
989,Léon,Bottou,
989,Yoshua,Bengio,
950,Eric,Chang,
950,Richard,Lippmann,
909,Daniel,Wolpert,
909,Zoubin,Ghahramani,
909,Michael,Jordan,
898,Humbert,Suarez,
898,Christof,Koch,
898,Rodney,Douglas,
1000,Gerhard,Paass,
1000,Jörg,Kindermann,
903,Bradley,Minch,
903,Paul,Hasler,
903,Chris,Diorio,
903,Carver,Mead,
1003,Nicol,Schraudolph,
1003,Terrence,Sejnowski,
900,Kah,Sung,
900,Partha,Niyogi,
942,Eytan,Ruppin,
942,James,Reggia,
911,D.,Lippe,
911,Joshua,Alspector,
902,Eytan,Ruppin,
902,James,Reggia,
902,David,Horn,
999,Trevor,Darrell,
999,Irfan,Essa,
999,Alex,Pentland,
1001,Anders,Krogh,
1001,Jesper,Vedelsby,
924,Sebastian,Thrun,
972,Michael,Hasselmo,
972,Eric,Schnell,
972,Joshua,Berke,
972,Edi,Barkai,
892,Sidney,Fels,
892,Geoffrey,Hinton,
979,Peter,Sollich,
923,Rajesh,Rao,
923,Dana,Ballard,
947,Gert,Cauwenberghs,
947,Volnei,Pedroni,
946,Michael,Berthold,
946,Jay,Diamond,
906,Lei,Xu,
906,Michael,Jordan,
